sample_index,pid,split,dataset_file_path,caption,input_ids_raw,attention_mask_raw,num_tokens
571,1759,train,DHHN_HVBCVT_00/01760_00000975.jpg,"Một nam sinh viên có mái tóc màu đen, đeo khẩu trang màu xanh, mặc áo khoác màu trắng có tay áo màu đỏ, mặc quần màu đen, đi sục màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00571_pid1759_01760_00000975_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00571_pid1759_01760_00000975_attention_mask.raw,64
572,1525,train,DHHN_HVBCVT_00/01526_00007725.jpg,"nam tóc đen, mặc áo màu đen phía trên có hai vạch kẻ ngang màu xám và màu ghi, có mũ phía sau, mặc quần dài màu đen, đi giầy thể thao màu đen viền đế giầy màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00572_pid1525_01526_00007725_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00572_pid1525_01526_00007725_attention_mask.raw,64
573,321,train,HoGuom_00/00322_00010590.jpg,"Bé trai đi dép lê xanh, mặc áo xanh, quần đùi hoa xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00573_pid321_00322_00010590_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00573_pid321_00322_00010590_attention_mask.raw,23
574,1147,train,HoGuom_01/01148_00000015.jpg,"Một người đàn ông tóc màu đen, mặc áo màu đen, quần màu trắng, đi giày màu đen đang bế một đứa bé nam.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00574_pid1147_01148_00000015_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00574_pid1147_01148_00000015_attention_mask.raw,48
575,239,train,HoGuom_00/00240_00007535.jpg,"nữ trung niên mặc áo phông đỏ, quần đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00575_pid239_00240_00007535_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00575_pid239_00240_00007535_attention_mask.raw,22
576,1078,train,HoGuom_01/01079_00003345.jpg,"nam tóc ngắn, mặc áo dài tay màu ghi, hai tay khoanh trước ngực, mặc quần dài màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00576_pid1078_01079_00003345_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00576_pid1078_01079_00003345_attention_mask.raw,36
577,37,train,TRAINNING_DATA/Person38/output_6.jpg,"Một thanh niên trẻ mặc áo phông cộc tay màu xanh và quần lửng màu xám, chân đi đôi giày thể thao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00577_pid37_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00577_pid37_output_6_attention_mask.raw,53
578,1469,train,HoGuom_01/01470_2.jpg,"Một người đàn ông đeo khẩu trang đi tế, mở điện thoại màu xanh tím than, mặc quần đùi màu ghi, đi dép lê màu ghi đậm có 3 đường kẻ đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00578_pid1469_01470_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00578_pid1469_01470_2_attention_mask.raw,58
579,303,train,HoGuom_00/00304_00009815.jpg,"em bé mặc quần đùi đen, áo phông không cổ màu trắng, có họa tiết đen, đỏ trước ngực.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00579_pid303_00304_00009815_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00579_pid303_00304_00009815_attention_mask.raw,36
580,1073,train,HoGuom_01/01074_00001830.jpg,"bé gái cắt tóc ngắn mái bằng, tóc đen, đeo khẩu trang màu xám, mặc váy dài đến gối màu đỏ, tay lỡ màu hồng, bên sườn phải có hình con ngựa trắng, đi dép sục màu hồng, chân phải đang bước về phía trước, tay trái đưa lên phía trước.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00580_pid1073_01074_00001830_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00580_pid1073_01074_00001830_attention_mask.raw,64
581,1116,train,HoGuom_01/01117_00002220.jpg,"nữ tóc cắt đầu vuông mặc áo phông màu đen cộc tay, đeo trước ngực ba lô màu hồng, quấn quanh bụng áo khoác màu xanh nước biển, mặc quần dài ống rộng họa tiết màu nâu trắng, đi dép xăng đan màu nâu bệt, hai chân bước rộng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00581_pid1116_01117_00002220_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00581_pid1116_01117_00002220_attention_mask.raw,64
582,560,train,HoGuom_00/00561_00004780.jpg,"người đàn ông tóc ngắn màu đen, mặc áo phông cổ tròn ngắn tay màu trắng, mặc quần sooc màu xám, đi giày màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00582_pid560_00561_00004780_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00582_pid560_00561_00004780_attention_mask.raw,53
583,28,train,TEST_DATA/Person29.2/output_9.jpg,"Một anh con trai tóc đen cắt ngắn, mặc một chiếc áo phông có cổ màu xanh, mặc một chiếc quần dài màu đen có viền đỏ chạy dọc ống quần, đi đôi giày thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00583_pid28_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00583_pid28_output_9_attention_mask.raw,64
584,378,train,HoGuom_00/00379_00012885.jpg,"nữ mặc áo cam tay lỡ không cổ, có đính hoa bên ngực trái, quần thể thao dài màu ghi, kẻ sọc đen hai bên ống quần.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00584_pid378_00379_00012885_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00584_pid378_00379_00012885_attention_mask.raw,53
585,1146,train,HoGuom_01/01147_00001845.jpg,"Một người phụ nữ tóc màu đen, buộc tóc, mặc váy màu cam.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00585_pid1146_01147_00001845_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00585_pid1146_01147_00001845_attention_mask.raw,28
586,146,train,HoGuom_00/00147_00002840.jpg,"nữ mặc quần bò màu xanh, áo phông trắng đeo túi xách màu đen, đi giày thể thao màu đen đế trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00586_pid146_00147_00002840_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00586_pid146_00147_00002840_attention_mask.raw,49
587,1786,train,DHHN_HVBCVT_00/01787_00003600.jpg,"Một người đàn ông có mái tóc màu đen, mặc áo khoác màu vàng, đeo balo màu đen, mặc quần màu xanh nhật, đi giày màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00587_pid1786_01787_00003600_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00587_pid1786_01787_00003600_attention_mask.raw,56
588,507,train,HoGuom_00/00508_00001065.jpg,"người phụ nữ tóc ngắn màu đen, mặc áo phông ngắn tay màu hồng, quần dài màu đen, giày bệt màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00588_pid507_00508_00001065_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00588_pid507_00508_00001065_attention_mask.raw,46
589,1910,train,DHGTVT_00/01911_00008270.jpg,"nam tóc ngắn rẽ ngôi giữa, mặc áo tay lỡ cổ tròn màu xanh cốm, mặc quần dài màu đen, đeo ba lô sau lưng màu đen, đi dép lê màu da.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00589_pid1910_01911_00008270_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00589_pid1910_01911_00008270_attention_mask.raw,64
590,32,train,TEST_DATA/Person33.2/output_9.jpg,"Một nam thanh niên trẻ, tóc ngắn, áo cộc tay thể thao không có cổ, có logo ở trước ngực và cánh tay, quần đùi thể thao, chân đi giày thể thao màu đen, có đế màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00590_pid32_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00590_pid32_output_9_attention_mask.raw,64
591,965,train,HoGuom_01/00966_00004875.jpg,"nam tóc ngắn đeo khẩu trang màu trắng, mặc áo sơ mi cộc tay màu trắng, mặc quần sooc màu đen, đi giầy thể thao màu xanh đen dây màu cam, gót phía sau màu cam.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00591_pid965_00966_00004875_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00591_pid965_00966_00004875_attention_mask.raw,64
592,1964,train,DHGTVT_00/01965_00024820.jpg,"nam đi dép lê tối màu, mặc quần thể thao màu đen dọc ống quần có kẻ sọc màu trắng, mặc áo khoác màu xanh nước biển ngực áo màu trắng, tóc ngắn màu đen, đeo ba lô sau lưng quai màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00592_pid1964_01965_00024820_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00592_pid1964_01965_00024820_attention_mask.raw,64
593,167,train,HoGuom_00/00168_00004250.jpg,"nam tầm 22 tuổi đeo kính, mặc áo đen, quần bò màu xanh, đeo túi chéo màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00593_pid167_00168_00004250_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00593_pid167_00168_00004250_attention_mask.raw,44
594,631,train,HoGuom_00/00632_00007385.jpg,"người phụ nữ tóc ngắn màu đen, mặc áo sát nách màu đen, đeo đồng hồ màu đen, chân váy dài chấm bi màu trắng đen, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00594_pid631_00632_00007385_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00594_pid631_00632_00007385_attention_mask.raw,62
595,611,train,HoGuom_00/00612_00007395.jpg,"Cậu bé tóc ngắn màu đen, mặc áo phông ngắn tay màu đen, trước ngực áo có in hình trái tim màu đỏ, chữ màu trắng, mặc quần sooc màu xám, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00595_pid611_00612_00007395_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00595_pid611_00612_00007395_attention_mask.raw,64
596,1760,train,DHHN_HVBCVT_00/01761_00001935.jpg,"Một nam thanh niên có mái tóc màu đen, đeo kính màu đen, mặc áo khoác màu đen, mặc quần màu đen, đi giày màu đen có đế giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00596_pid1760_01761_00001935_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00596_pid1760_01761_00001935_attention_mask.raw,63
597,645,train,HoGuom_00/00646_00007900.jpg,"cô gái mặc áo khoác dài tay màu hồng, tay áo màu trắng, đội mũ bảo hiểm màu đỏ, mặc quần dài màu đen, đi giày màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00597_pid645_00646_00007900_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00597_pid645_00646_00007900_attention_mask.raw,58
598,1324,train,HoGuom_01/01325_00004050.jpg,"Một người phụ nữ có mái tóc màu đen, để thả tóc, mặc áo phông cổ tròn màu trắng, mặc quần dài màu xanh nước biển nhạt, đi giày màu trắng, khoác balo màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00598_pid1324_01325_00004050_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00598_pid1324_01325_00004050_attention_mask.raw,64
599,1186,train,HoGuom_01/01187_00001410.jpg,"Một người phụ nữ tóc ngắn chớm vai màu đen, mặc áo phông màu đen, mặc quần short màu đen, đi dép màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00599_pid1186_01187_00001410_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00599_pid1186_01187_00001410_attention_mask.raw,50
600,1335,train,HoGuom_01/01336_00006405.jpg,"Một cô gái tóc ngắn, áo đen đeo dây chuyền, quần dài, đeo túi, giày trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00600_pid1335_01336_00006405_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00600_pid1335_01336_00006405_attention_mask.raw,35
601,1535,train,DHHN_HVBCVT_00/01536_00006780.jpg,"-nam tóc ngắn màu đen, mặc áo phông cộc tay cổ tròn màu trắng, bên ống tay phải có vệt ngang màu đen, mặc quần thể thao màu ghi dọc ống quần có sọc kẻ màu xanh đen, tay phải cầm điếu thuốc.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00601_pid1535_01536_00006780_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00601_pid1535_01536_00006780_attention_mask.raw,64
602,252,train,HoGuom_00/00253_00007920.jpg,"nữ thanh niên mắt đeo kính, đi giày thể thao màu đen, mặc váy ngắn màu đen, áo phông màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00602_pid252_00253_00007920_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00602_pid252_00253_00007920_attention_mask.raw,47
603,34,train,TEST_DATA/Person35.2/output_6.jpg,"Một chàng trai có mái tóc đen cắt ngắn, mặc một chiếc áo phông không cổ ngắn tay màu trắng có in hình nhỏ ở giữa ngực áo, mặc quần đùi ngắn đến đầu gối ống rộng màu xanh tím than có sọc trắng ở bên ống quần, chân đi dép lê một quai màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00603_pid34_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00603_pid34_output_6_attention_mask.raw,64
604,27,train,TEST_DATA/Person28.2/output_9.jpg,"Một thiếu nữ trẻ mặc áo khoác thể thao màu trắng, có viền màu xanh ở tay và trước ngực, mặc quần bò màu xanh nhạt, đi dép lê đen có sọc viền trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00604_pid27_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00604_pid27_output_9_attention_mask.raw,64
605,1042,train,HoGuom_01/01043_00000930.jpg,"nữ tóc ngắn làm xoăn màu hạt dẻ, mặc áo phông cộc tay màu đỏ, đeo khẩu trang màu xanh da trời, đeo túi vắt chéo vai, túi màu nâu đáy túi màu da, mặc quần bò dài màu xanh nước biển nhạt, đi giầy ba ta màu đen đế màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00605_pid1042_01043_00000930_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00605_pid1042_01043_00000930_attention_mask.raw,64
606,1022,train,HoGuom_01/01023_00001980.jpg,"nữ tóc dài màu đen để xoa,đeo kính, mặc áo dài và quần dài trắng, sau lưng đeo túi màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00606_pid1022_01023_00001980_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/00606_pid1022_01023_00001980_attention_mask.raw,49
